2019-06-29 14:30:26.497 CST,main.go:267, INFO ,goflyway 181021015134
2019-06-29 20:18:35.789 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57730, C104, read: connection reset by peer"
2019-06-29 20:18:35.789 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57734, C104, read: connection reset by peer"
2019-06-29 20:18:35.789 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57724, C104, read: connection reset by peer"
2019-06-29 20:18:48.966 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57736, C104, read: connection reset by peer"
2019-06-29 20:20:00.714 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:57776, C104, read: connection reset by peer"
2019-06-29 20:29:50.358 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58042, C104, read: connection reset by peer"
2019-06-29 20:29:50.358 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58044, C104, read: connection reset by peer"
2019-06-29 20:29:50.359 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58040, C104, read: connection reset by peer"
2019-06-29 20:29:50.359 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58038, C104, read: connection reset by peer"
2019-06-29 20:30:43.219 CST,client.go:394, ERROR ,"Dial failed: invalid websocket response from misaka-sw.mincdn.com:443: HTTP/1.1 524 Origin Time-out
Date: Sat, 29 Jun 2019 12:30:43 GMT
Content-Type: text/html; charset=UTF-8
Transfer-Encoding: chunked
Connection: keep-alive
Set-Cookie: __cfduid=d8e860b81cf986b5f6de69a011226074b1561811343; expires=Sun, 28-Jun-20 12:29:03 GMT; path=/; domain=.youhao.tk; HttpOnly
Set-Cookie: cf_use_ob=0; path=/; expires=Sat, 29-Jun-19 12:31:13 GMT
Expires: Thu, 01 Jan 1970 00:00:01 GMT
Cache-Control: no-store, no-cache, must-revalidate, post-check=0, pre-check=0
Pragma: no-cache
Server: cloudflare
CF-RAY: 4ee7e75dfe79d6c1-FRA

"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58268, C104, read: connection reset by peer"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58274, C104, read: connection reset by peer"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58272, C104, read: connection reset by peer"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58256, C104, read: connection reset by peer"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58250, C104, read: connection reset by peer"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58248, C104, read: connection reset by peer"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58254, C104, read: connection reset by peer"
2019-06-29 20:40:35.587 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58252, C104, read: connection reset by peer"
2019-06-29 20:40:52.764 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58308, C104, read: connection reset by peer"
2019-06-29 20:40:53.461 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58318, C104, read: connection reset by peer"
2019-06-29 20:44:13.647 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58422, C104, read: connection reset by peer"
2019-06-29 20:44:53.893 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58446, C104, read: connection reset by peer"
2019-06-29 20:45:34.203 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58458, C104, read: connection reset by peer"
2019-06-29 20:46:11.306 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58474, C104, read: connection reset by peer"
2019-06-29 20:46:31.357 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58490, C32, write: broken pipe"
2019-06-29 20:46:40.336 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58484, C104, read: connection reset by peer"
2019-06-29 20:46:55.370 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58512, C32, write: broken pipe"
2019-06-29 20:47:52.320 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58532, C104, read: connection reset by peer"
2019-06-29 20:48:53.355 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58552, C104, read: connection reset by peer"
2019-06-29 20:50:13.395 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58600, C104, read: connection reset by peer"
2019-06-29 20:50:50.650 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58628, C104, read: connection reset by peer"
2019-06-29 20:51:05.928 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58604, C32, write: broken pipe"
2019-06-29 20:51:28.189 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58640, C104, read: connection reset by peer"
2019-06-29 20:52:52.053 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58680, C104, read: connection reset by peer"
2019-06-29 20:53:33.397 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58732, C104, read: connection reset by peer"
2019-06-29 20:54:20.149 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58742, C104, read: connection reset by peer"
2019-06-29 20:54:21.514 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58636, C32, write: broken pipe"
2019-06-29 20:54:32.818 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58760, C32, write: broken pipe"
2019-06-29 20:54:34.643 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58752, C32, write: broken pipe"
2019-06-29 20:55:30.164 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58796, C104, read: connection reset by peer"
2019-06-29 20:56:03.053 CST,client.go:394, ERROR ,"Dial failed: read 104.28.31.48:8880, C104, read: connection reset by peer"
2019-06-29 20:56:56.005 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58834, C104, read: connection reset by peer"
2019-06-29 20:57:38.079 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58858, C104, read: connection reset by peer"
2019-06-29 20:57:38.542 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58862, C32, write: broken pipe"
2019-06-29 21:00:11.018 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58946, C104, read: connection reset by peer"
2019-06-29 21:00:11.018 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58932, C104, read: connection reset by peer"
2019-06-29 21:00:11.018 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58944, C104, read: connection reset by peer"
2019-06-29 21:00:11.018 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58948, C104, read: connection reset by peer"
2019-06-29 21:00:11.018 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58942, C104, read: connection reset by peer"
2019-06-29 21:00:13.737 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:58940, C104, read: connection reset by peer"
2019-06-29 21:00:51.177 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:58936, C32, write: broken pipe"
2019-06-29 21:01:04.891 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59028, C104, read: connection reset by peer"
2019-06-29 21:01:04.891 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59016, C104, read: connection reset by peer"
2019-06-29 21:01:04.891 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59022, C104, read: connection reset by peer"
2019-06-29 21:01:04.891 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59020, C104, read: connection reset by peer"
2019-06-29 21:01:04.891 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59026, C104, read: connection reset by peer"
2019-06-29 21:01:16.792 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59058, C104, read: connection reset by peer"
2019-06-29 21:01:16.792 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59056, C104, read: connection reset by peer"
2019-06-29 21:01:20.399 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59054, C104, read: connection reset by peer"
2019-06-29 21:01:20.399 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59052, C104, read: connection reset by peer"
2019-06-29 21:01:26.527 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59092, C104, read: connection reset by peer"
2019-06-29 21:01:26.527 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59100, C104, read: connection reset by peer"
2019-06-29 21:01:44.449 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:59076, C32, write: broken pipe"
2019-06-29 21:02:35.475 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:59124, C32, write: broken pipe"
2019-06-29 21:03:05.038 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:59078, C32, write: broken pipe"
2019-06-29 21:07:16.689 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:59230, C32, write: broken pipe"
2019-06-29 21:09:25.846 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59290, C104, read: connection reset by peer"
2019-06-29 21:13:11.770 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59372, C104, read: connection reset by peer"
2019-06-29 21:13:11.770 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59384, C104, read: connection reset by peer"
2019-06-29 21:13:11.770 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59382, C104, read: connection reset by peer"
2019-06-29 21:13:11.770 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59378, C104, read: connection reset by peer"
2019-06-29 21:13:11.771 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59376, C104, read: connection reset by peer"
2019-06-29 21:13:21.970 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59408, C104, read: connection reset by peer"
2019-06-29 21:13:21.970 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59410, C104, read: connection reset by peer"
2019-06-29 21:13:21.970 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59406, C104, read: connection reset by peer"
2019-06-29 21:13:21.970 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59404, C104, read: connection reset by peer"
2019-06-29 21:15:08.183 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59486, C104, read: connection reset by peer"
2019-06-29 21:15:08.184 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59490, C104, read: connection reset by peer"
2019-06-29 21:15:11.590 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59488, C104, read: connection reset by peer"
2019-06-29 21:15:12.840 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59518, C104, read: connection reset by peer"
2019-06-29 21:15:24.733 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59538, C104, read: connection reset by peer"
2019-06-29 21:16:32.284 CST,io.go:68, ERROR ,"Bridge: write 127.0.0.1:59602, C32, write: broken pipe"
2019-06-29 21:16:42.138 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59586, C104, read: connection reset by peer"
2019-06-29 21:16:42.138 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59620, C104, read: connection reset by peer"
2019-06-29 21:16:43.717 CST,io.go:84, ERROR ,"Bridge: read 127.0.0.1:59694, C104, read: connection reset by peer"
